Flag,Duration,protocol,src_ip,src_port,dst_ip,dst_port,Predicted_Value,Real_Value
None,1023518,UDP,192.168.101.4,64015,239.255.255.250,1900,BENIGN,BENIGN
None,840004294,ARP,192.168.100.77,0,192.168.100.174,0,DoS/DDoS,BENIGN
None,840004541,ARP,192.168.100.77,0,192.168.100.174,0,DoS/DDoS,BENIGN
None,942813949,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
None,945783809,UDP,192.168.100.172,54694,239.255.255.250,1900,Bot,BENIGN
None,1946001,UDP,192.168.101.4,64015,239.255.255.250,1900,BENIGN,BENIGN
None,1946001,UDP,192.168.101.4,64014,239.255.255.250,1900,BENIGN,BENIGN
None,52641453,IPv6,fe80::1066:3343:441:d20d,0,ff02::16,0,BENIGN,BENIGN
[<Flag 24 (PA)>],408499792,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],408499800,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],408499874,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],408499882,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
None,2967686,UDP,192.168.101.4,64014,239.255.255.250,1900,BENIGN,BENIGN
None,2967686,UDP,192.168.101.4,64015,239.255.255.250,1900,BENIGN,BENIGN
[<Flag 16 (A)>],408787850,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
None,944761732,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
[<Flag 16 (A)>],408992837,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
None,841944717,IPv6,fe80::c8b:5045:dc8f:f798,0,ff02::16,0,BENIGN,BENIGN
None,841944717,Routing,192.168.100.170,0,224.0.0.22,0,BENIGN,BENIGN
None,63794238,ARP,192.168.100.139,0,192.168.100.77,0,BENIGN,BENIGN
None,843691982,ARP,192.168.100.77,0,192.168.100.174,0,DoS/DDoS,BENIGN
None,843692522,ARP,192.168.100.77,0,192.168.100.174,0,DoS/DDoS,BENIGN
None,843692532,ARP,192.168.100.77,0,192.168.100.174,0,DoS/DDoS,BENIGN
None,843380903,IPv6,fe80::c8b:5045:dc8f:f798,0,ff02::16,0,BENIGN,BENIGN
None,466748655,Routing,192.168.100.192,0,224.0.0.22,0,BENIGN,BENIGN
None,54991106,IPv6,fe80::1066:3343:441:d20d,0,ff02::16,0,BENIGN,BENIGN
None,946811384,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
None,41574616,UDP,192.168.101.245,137,192.168.101.255,137,BENIGN,BENIGN
None,509444,IPv6,fe80::fcec:fb54:3026:3fbf,65162,ff02::1:3,5355,BENIGN,BENIGN
None,509444,UDP,192.168.101.245,65162,224.0.0.252,5355,BENIGN,BENIGN
[<Flag 24 (PA)>],634018677,TCP,192.168.100.178,8009,192.168.100.174,65056,BENIGN,BENIGN
None,364949932,IPv6,fe80::4ed:711a:622a:f2d9,0,ff02::16,0,DoS/DDoS,BENIGN
None,364953244,Routing,192.168.100.228,0,224.0.0.22,0,BENIGN,BENIGN
None,844815421,Routing,192.168.100.170,0,224.0.0.22,0,BENIGN,BENIGN
None,630693623,UDP,192.168.100.130,55098,239.255.255.250,1900,BENIGN,BENIGN
None,465830017,IPv6,fe80::188e:663a:1451:7a18,0,ff02::16,0,BENIGN,BENIGN
None,43014249,UDP,192.168.101.245,137,192.168.101.255,137,BENIGN,BENIGN
None,47825478,IPv6,fe80::fcec:fb54:3026:3fbf,546,ff02::1:2,547,BENIGN,BENIGN
None,630792899,UDP,192.168.100.130,55098,239.255.255.250,1900,BENIGN,BENIGN
None,630898683,UDP,192.168.100.130,55098,239.255.255.250,1900,BENIGN,BENIGN
[<Flag 24 (PA)>],412784743,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],412785648,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],412785657,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
None,948854517,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
[<Flag 16 (A)>],413195447,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
None,933289451,UDP,192.168.101.4,57621,192.168.101.255,57621,BENIGN,BENIGN
None,367612226,Routing,192.168.100.228,0,224.0.0.22,0,BENIGN,BENIGN
None,922638675,UDP,192.168.100.65,48565,239.255.255.250,1900,Bot,BENIGN
None,922638675,UDP,192.168.100.65,48565,239.255.255.250,1900,Bot,BENIGN
None,922638675,UDP,192.168.100.65,48565,239.255.255.250,1900,Bot,BENIGN
None,950805235,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
[<Flag 24 (PA)>],415070959,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],415070967,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],415071082,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],415071089,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
None,368841842,IPv6,fe80::4ed:711a:622a:f2d9,0,ff02::16,0,DoS/DDoS,BENIGN
[<Flag 16 (A)>],415343097,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 16 (A)>],415343097,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],415437355,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 16 (A)>],415487750,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 16 (A)>],415487759,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 16 (A)>],914968428,TCP,192.168.100.174,63753,20.212.88.117,443,BENIGN,BENIGN
[<Flag 16 (A)>],914968439,TCP,192.168.100.174,63753,20.212.88.117,443,BENIGN,BENIGN
[<Flag 16 (A)>],915012380,TCP,192.168.100.174,63753,20.212.88.117,443,BENIGN,BENIGN
None,950492397,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
None,950594692,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
None,950701056,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
None,936365662,UDP,192.168.101.4,57621,192.168.101.255,57621,BENIGN,BENIGN
[<Flag 24 (PA)>],639042462,TCP,192.168.100.178,8009,192.168.100.174,65056,BENIGN,BENIGN
None,952849723,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
[<Flag 24 (PA)>],417265296,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],417265303,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],417265416,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],417265420,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 16 (A)>],417492749,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 16 (A)>],417492749,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
None,30088434,UDP,192.168.100.1,53,192.168.100.174,61410,BENIGN,BENIGN
[<Flag 2 (S)>],9,TCP,192.168.100.174,65125,119.46.207.80,80,BENIGN,BENIGN
[<Flag 18 (SA)>],18596,TCP,192.168.100.174,65125,119.46.207.80,80,BENIGN,BENIGN
[<Flag 16 (A)>],18681,TCP,192.168.100.174,65125,119.46.207.80,80,BENIGN,BENIGN
[<Flag 16 (A)>],18684,TCP,192.168.100.174,65125,119.46.207.80,80,BENIGN,BENIGN
[<Flag 24 (PA)>],18918,TCP,192.168.100.174,65125,119.46.207.80,80,BENIGN,BENIGN
[<Flag 24 (PA)>],18926,TCP,192.168.100.174,65125,119.46.207.80,80,BENIGN,BENIGN
None,300345370,ARP,192.168.100.111,0,192.168.100.1,0,BENIGN,BENIGN
[<Flag 18 (SA)>],43416,TCP,192.168.100.174,65125,119.46.207.80,80,BENIGN,BENIGN
[<Flag 16 (A)>],43458,TCP,192.168.100.174,65125,119.46.207.80,80,BENIGN,BENIGN
[<Flag 16 (A)>],43461,TCP,192.168.100.174,65125,119.46.207.80,80,BENIGN,BENIGN
[<Flag 16 (A)>],61617,TCP,192.168.100.174,65125,119.46.207.80,80,BENIGN,BENIGN
[<Flag 24 (PA)>],62108,TCP,192.168.100.174,65125,119.46.207.80,80,BENIGN,BENIGN
[<Flag 17 (FA)>],62277,TCP,192.168.100.174,65125,119.46.207.80,80,BENIGN,BENIGN
[<Flag 17 (FA)>],15251,TCP,192.168.100.174,65125,119.46.207.80,80,BENIGN,BENIGN
[<Flag 17 (FA)>],276002,TCP,119.46.207.80,80,192.168.100.174,65125,BENIGN,BENIGN
[<Flag 16 (A)>],3,TCP,192.168.100.174,65125,119.46.207.80,80,BENIGN,BENIGN
None,954794107,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
[<Flag 24 (PA)>],419384989,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],419384997,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],419385111,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],419385120,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 16 (A)>],419643755,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 16 (A)>],419643755,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],419847495,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],419848137,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],419848142,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 16 (A)>],420254439,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
None,956842268,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
None,909019450,ARP,192.168.100.122,0,192.168.100.1,0,BENIGN,BENIGN
[<Flag 24 (PA)>],421385997,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 16 (A)>],421435386,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 16 (A)>],421435397,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
None,241975480,IPv6,fe80::188f:fb93:ee89:1e03,0,ff02::16,0,BENIGN,BENIGN
None,240639046,Routing,192.168.100.191,0,224.0.0.22,0,BENIGN,BENIGN
[<Flag 24 (PA)>],644076001,TCP,192.168.100.178,8009,192.168.100.174,65056,BENIGN,BENIGN
None,959913223,UDP,192.168.100.1,49162,255.255.255.255,5678,BENIGN,BENIGN
None,959913223,IPv6,fe80::6e3b:6bff:fee6:9ffd,5678,ff02::1,5678,BENIGN,BENIGN
None,960738094,UDP,192.168.100.172,54694,239.255.255.250,1900,Bot,BENIGN
None,640727462,UDP,192.168.100.130,55098,239.255.255.250,1900,BENIGN,BENIGN
None,640828003,UDP,192.168.100.130,55098,239.255.255.250,1900,BENIGN,BENIGN
None,640936695,UDP,192.168.100.130,55098,239.255.255.250,1900,BENIGN,BENIGN
None,243312235,IPv6,fe80::188f:fb93:ee89:1e03,0,ff02::16,0,BENIGN,BENIGN
None,958787318,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
None,476781326,IPv6,fe80::188e:663a:1451:7a18,0,ff02::16,0,BENIGN,BENIGN
[<Flag 24 (PA)>],424877477,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],424877502,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],424877708,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],424877721,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
None,960835376,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
None,0,UDP,192.168.100.1,67,255.255.255.255,68,BENIGN,BENIGN
[<Flag 16 (A)>],425172391,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
None,244529652,Routing,192.168.100.191,0,224.0.0.22,0,BENIGN,BENIGN
None,204471,IPv6,fe80::b998:27e:97fd:7d08,0,ff02::16,0,BENIGN,BENIGN
[<Flag 24 (PA)>],425685701,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],425687033,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],425687042,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
None,966478511,UDP,192.168.100.119,17500,255.255.255.255,17500,BENIGN,BENIGN
None,966478511,UDP,192.168.100.119,17500,255.255.255.255,17500,BENIGN,BENIGN
None,966478511,UDP,192.168.100.119,17500,255.255.255.255,17500,BENIGN,BENIGN
None,966478511,UDP,192.168.100.119,17500,255.255.255.255,17500,BENIGN,BENIGN
None,966478511,UDP,192.168.100.119,17500,255.255.255.255,17500,BENIGN,BENIGN
None,966478511,UDP,192.168.100.119,17500,192.168.101.255,17500,BENIGN,BENIGN
None,966478511,UDP,192.168.100.119,17500,255.255.255.255,17500,BENIGN,BENIGN
None,966478511,UDP,192.168.100.119,17500,255.255.255.255,17500,BENIGN,BENIGN
None,408294,Routing,192.168.100.145,0,224.0.0.22,0,BENIGN,BENIGN
[<Flag 16 (A)>],426094832,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
None,959408628,IPv6,fe80::111a:984e:1e3e:a7e2,0,ff02::1:ffa9:749e,0,BENIGN,BENIGN
None,724882,Routing,192.168.100.145,0,224.0.0.22,0,BENIGN,BENIGN
None,960434456,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
None,960533868,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
None,1126362,IPv6,fe80::b998:27e:97fd:7d08,0,ff02::16,0,BENIGN,BENIGN
None,921891,Routing,192.168.100.145,0,224.0.0.22,0,BENIGN,BENIGN
None,1126362,IPv6,fe80::b998:27e:97fd:7d08,0,ff02::16,0,BENIGN,BENIGN
None,960631465,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
[<Flag 24 (PA)>],649112110,TCP,192.168.100.178,8009,192.168.100.174,65056,BENIGN,BENIGN
None,503401,ARP,0.0.0.0,0,192.168.100.145,0,BENIGN,BENIGN
None,306392,ARP,192.168.100.145,0,192.168.100.178,0,BENIGN,BENIGN
None,411695,IPv6,fe80::b998:27e:97fd:7d08,0,ff02::2,0,BENIGN,BENIGN
None,960116478,IPv6,fe80::111a:984e:1e3e:a7e2,0,ff02::1:ffa9:749e,0,BENIGN,BENIGN
None,962781453,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
None,912584,ARP,0.0.0.0,0,192.168.100.145,0,BENIGN,BENIGN
None,717415,IPv6,fe80::b998:27e:97fd:7d08,0,ff02::2,0,BENIGN,BENIGN
None,2352470,UDP,192.168.100.1,67,255.255.255.255,68,BENIGN,BENIGN
None,2251818,Routing,192.168.100.145,0,224.0.0.22,0,BENIGN,BENIGN
None,961140146,IPv6,fe80::111a:984e:1e3e:a7e2,0,ff02::1:ffa9:749e,0,BENIGN,BENIGN
None,63899968,IPv6,fe80::fcec:fb54:3026:3fbf,546,ff02::1:2,547,BENIGN,BENIGN
None,2460649,IPv6,fe80::b998:27e:97fd:7d08,546,ff02::1:2,547,BENIGN,BENIGN
None,964830099,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
None,966774541,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
[<Flag 24 (PA)>],654122907,TCP,192.168.100.178,8009,192.168.100.174,65056,BENIGN,BENIGN
None,1843201,UDP,192.168.100.145,49899,239.255.255.250,1900,BENIGN,BENIGN
None,21913411,ARP,192.168.100.77,0,192.168.100.145,0,BENIGN,BENIGN
None,22427158,ARP,192.168.100.77,0,192.168.100.145,0,BENIGN,BENIGN
None,2356948,UDP,192.168.100.145,49899,239.255.255.250,1900,BENIGN,BENIGN
None,650660154,UDP,192.168.100.130,55098,239.255.255.250,1900,BENIGN,BENIGN
None,650770770,UDP,192.168.100.130,55098,239.255.255.250,1900,BENIGN,BENIGN
None,6554062,IPv6,fe80::b998:27e:97fd:7d08,546,ff02::1:2,547,BENIGN,BENIGN
None,2768040,UDP,192.168.100.145,49899,239.255.255.250,1900,BENIGN,BENIGN
None,968822663,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
None,490915938,Routing,192.168.100.192,0,224.0.0.22,0,BENIGN,BENIGN
None,970871318,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
None,488970198,IPv6,fe80::188e:663a:1451:7a18,0,ff02::16,0,BENIGN,BENIGN
None,0,IPv6,fe80::64b4:a08b:c583:ba04,0,ff02::16,0,BENIGN,BENIGN
None,0,Routing,192.168.100.172,0,224.0.0.22,0,BENIGN,BENIGN
None,11065111,UDP,192.168.100.1,67,255.255.255.255,68,BENIGN,BENIGN
None,970470011,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
None,95796,IPv6,fe80::64b4:a08b:c583:ba04,0,ff02::16,0,BENIGN,BENIGN
None,95796,Routing,192.168.100.172,0,224.0.0.22,0,BENIGN,BENIGN
None,95796,IPv6,fe80::64b4:a08b:c583:ba04,0,ff02::16,0,BENIGN,BENIGN
None,95796,Routing,192.168.100.172,0,224.0.0.22,0,BENIGN,BENIGN
None,95796,IPv6,fe80::64b4:a08b:c583:ba04,0,ff02::16,0,BENIGN,BENIGN
None,102536,Routing,192.168.100.172,0,224.0.0.22,0,BENIGN,BENIGN
None,102536,IPv6,fe80::64b4:a08b:c583:ba04,0,ff02::16,0,BENIGN,BENIGN
None,102536,Routing,192.168.100.172,0,224.0.0.22,0,BENIGN,BENIGN
None,970572547,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
None,102536,Routing,192.168.100.172,0,224.0.0.22,0,BENIGN,BENIGN
None,102536,IPv6,fe80::64b4:a08b:c583:ba04,0,ff02::16,0,BENIGN,BENIGN
None,970666763,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
[<Flag 24 (PA)>],659141165,TCP,192.168.100.178,8009,192.168.100.174,65056,BENIGN,BENIGN
None,1020808,UDP,192.168.100.137,57641,239.255.255.250,1900,BENIGN,BENIGN
None,604974,Routing,192.168.100.172,0,224.0.0.22,0,BENIGN,BENIGN
None,604974,IPv6,fe80::64b4:a08b:c583:ba04,0,ff02::16,0,BENIGN,BENIGN
None,972820246,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
None,1014715,ARP,0.0.0.0,0,192.168.100.172,0,BENIGN,BENIGN
None,490912774,IPv6,fe80::188e:663a:1451:7a18,0,ff02::16,0,BENIGN,BENIGN
None,493779866,Routing,192.168.100.192,0,224.0.0.22,0,BENIGN,BENIGN
None,2044567,UDP,192.168.100.137,57641,239.255.255.250,1900,BENIGN,BENIGN
None,1024917,UDP,192.168.101.16,62871,239.255.255.250,1900,BENIGN,BENIGN
None,345814549,Routing,192.168.100.71,0,224.0.0.251,0,BENIGN,BENIGN
None,2038409,ARP,0.0.0.0,0,192.168.100.172,0,BENIGN,BENIGN
None,3068983,UDP,192.168.100.137,57641,239.255.255.250,1900,BENIGN,BENIGN
None,2050677,UDP,192.168.101.16,62871,239.255.255.250,1900,BENIGN,BENIGN
None,974868704,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
None,2968605,UDP,192.168.101.16,62871,239.255.255.250,1900,BENIGN,BENIGN
None,4086448,IPv6,fe80::64b4:a08b:c583:ba04,0,ff02::2,0,BENIGN,BENIGN
[<Flag 24 (PA)>],960159808,TCP,192.168.100.174,49447,52.226.139.180,443,BENIGN,BENIGN
[<Flag 24 (PA)>],960159817,TCP,192.168.100.174,49447,52.226.139.180,443,BENIGN,BENIGN
None,4704079,IPv6,fe80::64b4:a08b:c583:ba04,546,ff02::1:2,547,BENIGN,BENIGN
None,976809987,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
[<Flag 24 (PA)>],960467908,TCP,192.168.100.174,49447,52.226.139.180,443,BENIGN,BENIGN
[<Flag 16 (A)>],960518057,TCP,192.168.100.174,49447,52.226.139.180,443,BENIGN,BENIGN
[<Flag 16 (A)>],960518072,TCP,192.168.100.174,49447,52.226.139.180,443,BENIGN,BENIGN
[<Flag 24 (PA)>],664153504,TCP,192.168.100.178,8009,192.168.100.174,65056,BENIGN,BENIGN
None,16074030,IPv6,fe80::b998:27e:97fd:7d08,546,ff02::1:2,547,BENIGN,BENIGN
None,660694471,UDP,192.168.100.130,55098,239.255.255.250,1900,BENIGN,BENIGN
None,660796736,UDP,192.168.100.130,55098,239.255.255.250,1900,BENIGN,BENIGN
None,660899207,UDP,192.168.100.130,55098,239.255.255.250,1900,BENIGN,BENIGN
None,2045073,UDP,192.168.100.172,63558,239.255.255.250,1900,BENIGN,BENIGN
None,978857919,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
None,60007570,UDP,192.168.100.111,45460,239.255.255.250,1900,BENIGN,BENIGN
None,60007570,UDP,192.168.100.111,45460,239.255.255.250,1900,BENIGN,BENIGN
None,60007570,UDP,192.168.100.111,45460,239.255.255.250,1900,BENIGN,BENIGN
None,2976748,UDP,192.168.100.172,63558,239.255.255.250,1900,BENIGN,BENIGN
None,7977767,IPv6,fe80::64b4:a08b:c583:ba04,0,ff02::2,0,BENIGN,BENIGN
None,980803633,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
None,980496032,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
None,980598327,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
None,980701212,UDP,192.168.100.197,55720,239.255.255.250,1900,BENIGN,BENIGN
None,966365818,UDP,192.168.101.4,57621,192.168.101.255,57621,BENIGN,BENIGN
[<Flag 24 (PA)>],669163594,TCP,192.168.100.178,8009,192.168.100.174,65056,BENIGN,BENIGN
None,502790641,Routing,192.168.100.192,0,224.0.0.22,0,BENIGN,BENIGN
None,982851718,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
[<Flag 24 (PA)>],447578893,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],447578897,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],447578988,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],447578993,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],447579054,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],447579075,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],447579152,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],447579169,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
None,500846815,IPv6,fe80::188e:663a:1451:7a18,0,ff02::16,0,BENIGN,BENIGN
[<Flag 2 (S)>],11,TCP,192.168.100.174,65126,119.46.93.163,80,BENIGN,BENIGN
[<Flag 18 (SA)>],33628,TCP,192.168.100.174,65126,119.46.93.163,80,BENIGN,BENIGN
[<Flag 16 (A)>],33710,TCP,192.168.100.174,65126,119.46.93.163,80,BENIGN,BENIGN
[<Flag 16 (A)>],33714,TCP,192.168.100.174,65126,119.46.93.163,80,BENIGN,BENIGN
[<Flag 24 (PA)>],33960,TCP,192.168.100.174,65126,119.46.93.163,80,BENIGN,BENIGN
[<Flag 24 (PA)>],33971,TCP,192.168.100.174,65126,119.46.93.163,80,BENIGN,BENIGN
[<Flag 18 (SA)>],41136,TCP,192.168.100.174,65126,119.46.93.163,80,BENIGN,BENIGN
[<Flag 16 (A)>],41136,TCP,192.168.100.174,65126,119.46.93.163,80,BENIGN,BENIGN
[<Flag 24 (PA)>],41136,TCP,192.168.100.174,65126,119.46.93.163,80,BENIGN,BENIGN
[<Flag 16 (A)>],41165,TCP,192.168.100.174,65126,119.46.93.163,80,BENIGN,BENIGN
[<Flag 16 (A)>],41169,TCP,192.168.100.174,65126,119.46.93.163,80,BENIGN,BENIGN
[<Flag 17 (FA)>],41259,TCP,192.168.100.174,65126,119.46.93.163,80,BENIGN,BENIGN
[<Flag 17 (FA)>],20766,TCP,192.168.100.174,65126,119.46.93.163,80,BENIGN,BENIGN
[<Flag 16 (A)>],447826321,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 16 (A)>],447826321,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 16 (A)>],447826321,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 16 (A)>],447826321,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 16 (A)>],447826321,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 16 (A)>],447826321,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 16 (A)>],447826321,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],447847157,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],447847157,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 16 (A)>],447847204,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 16 (A)>],447847207,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 17 (FA)>],230655,TCP,119.46.93.163,80,192.168.100.174,65126,BENIGN,BENIGN
[<Flag 16 (A)>],6,TCP,192.168.100.174,65126,119.46.93.163,80,BENIGN,BENIGN
None,984797900,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
None,1024064,UDP,192.168.100.119,62408,239.255.255.250,1900,BENIGN,BENIGN
None,2970229,UDP,192.168.100.137,62151,239.255.255.250,1900,BENIGN,BENIGN
[<Flag 24 (PA)>],449877221,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],449877228,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],449877345,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],449877359,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],449877445,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
[<Flag 24 (PA)>],449877456,TCP,192.168.100.174,65109,20.189.173.17,443,BENIGN,BENIGN
